0
"[[ 99.   12.6]
 [ 99.    1.9]
 [100.    0.7]
 [ 99.    3.1]
 [ 99.    2.6]
 [ 66.    5.1]
 [ 99.    4.3]
 [135.    5.2]
 [ 66.    4. ]
 [ 99.    0.8]
 [ 66.    5.8]
 [ 66.    4.8]
 [ 99.    5.3]
 [ 67.    0.4]
 [ 66.    3. ]
 [ 66.    4.7]
 [ 66.    4.5]
 [ 66.    1.9]
 [ 66.    2.7]
 [ 63.    0.5]
 [ 66.    0.5]
 [ 66.    0.4]
 [ 66.    3.1]
 [133.    1. ]
 [ 66.    3.6]
 [ 99.    5.5]
 [133.    2.6]
 [ 99.    3.6]
 [ 66.    9. ]
 [ 66.    0.7]
 [132.    6.8]
 [ 66.    4.3]
 [ 99.    3.3]
 [ 99.    7.9]
 [ 66.    3.5]
 [ 66.    3. ]
 [ 66.    4.1]
 [ 66.    0.5]
 [ 99.    1.1]
 [ 66.    4.4]
 [ 99.    4.6]
 [ 99.    5.6]
 [ 66.    3.7]
 [ 66.    6.1]
 [ 67.    6.7]
 [ 66.    3.5]
 [101.    0.7]
 [ 99.    0.8]
 [ 66.    4. ]
 [ 99.    1.8]
 [ 99.    4. ]
 [ 99.    8.8]
 [133.    2.4]
 [ 99.    5.1]
 [ 66.    5. ]
 [ 99.    0.9]
 [ 99.    2.9]
 [ 66.    0.8]
 [ 66.    4.2]
 [ 99.    5.3]
 [ 66.    4.9]
 [ 66.    0.6]
 [ 66.    3. ]
 [ 99.   10.9]
 [ 99.    7.8]
 [166.    3.4]
 [ 66.    0.6]
 [ 66.    8.5]
 [ 66.    0.5]
 [133.    4.9]
 [ 99.    2.6]
 [ 66.    3.9]
 [100.    6.5]
 [ 66.    3. ]
 [266.    7.6]
 [ 66.    0.8]
 [ 66.    1.8]
 [ 66.    0.7]
 [ 66.    5.5]
 [132.    1. ]
 [ 99.   10.5]
 [ 66.    9.7]
 [100.    4.6]
 [ 66.    0.7]
 [ 66.    5.1]
 [ 66.    5.5]
 [ 66.    6.6]
 [ 66.    3.1]
 [ 66.    0.6]
 [133.    5.3]
 [ 99.    5.4]
 [ 66.    1.7]
 [ 99.    0.7]
 [ 66.    4. ]
 [ 66.    0.6]
 [ 66.    7. ]
 [ 66.    4.1]
 [ 66.    2.4]
 [ 66.    2.3]
 [101.    2. ]
 [ 65.    2.2]
 [ 66.    0.9]
 [ 66.    0.6]
 [ 66.    4.7]
 [ 66.    7.4]
 [ 66.    2.4]
 [133.    5.1]
 [ 66.    0.5]
 [ 66.    2.4]
 [ 66.    3. ]
 [ 66.    0.6]
 [ 66.    7.9]
 [ 67.    3.9]
 [ 66.   12.9]
 [ 65.   17.8]
 [ 66.    0.8]
 [ 62.    0.5]
 [132.    9.2]
 [ 99.   18. ]
 [ 66.   16.1]
 [ 66.    0.7]
 [100.   20.6]
 [ 66.    3.6]
 [ 66.    2.4]
 [ 99.    2. ]
 [ 66.    1.9]
 [ 66.    4.2]
 [ 66.    6.5]
 [ 94.    2.7]
 [100.    7.4]
 [ 66.    2.4]
 [ 99.   10.8]
 [ 99.   14.1]
 [ 99.   11.9]
 [ 99.   11. ]
 [ 66.    7.4]
 [133.    4.2]
 [ 99.    3.2]
 [ 66.    2.9]
 [ 66.    2.8]
 [ 68.    3.7]
 [ 66.    0.6]
 [ 66.    8. ]
 [ 66.    0.7]
 [ 66.    1.3]
 [133.   11.5]
 [ 66.    2. ]
 [ 66.    2.2]
 [100.    6.5]
 [ 66.    2.5]
 [ 99.    7.2]
 [ 66.    6.5]
 [ 66.    0.6]
 [100.    6. ]
 [ 66.    3.4]
 [ 99.    3.5]
 [ 66.    2. ]
 [ 66.    8.9]
 [ 66.    1.6]
 [ 66.    5.1]
 [ 66.    5.2]
 [ 66.    3.2]
 [ 66.    3.5]
 [ 66.    0.7]
 [ 99.    5.5]
 [ 66.    5. ]
 [ 66.    3.3]
 [102.    6.4]
 [ 66.    2.8]
 [ 99.    1.1]
 [ 66.    2.9]
 [ 99.    5. ]
 [ 99.    4.4]
 [ 65.    1. ]
 [ 66.    0.4]
 [ 66.    7.2]
 [ 66.    4.9]
 [ 66.    0.7]
 [ 66.    2.4]
 [ 66.    9.7]
 [ 99.    3.9]
 [ 66.    3.1]
 [ 99.    7.1]
 [ 66.    3.9]
 [ 61.    3.8]
 [ 66.    2.5]
 [ 66.    2.3]
 [ 66.    0.4]
 [100.    7.1]
 [ 66.    0.6]
 [ 99.    0.8]
 [ 99.   11.9]
 [ 66.    3.4]
 [ 66.    7.1]
 [ 66.    1. ]
 [ 66.    3.8]
 [ 66.    0.5]
 [ 66.    6.1]
 [ 99.    4.6]
 [ 99.    3. ]
 [ 66.    3.4]
 [ 66.    0.5]
 [ 66.    3.3]
 [ 66.    1.8]
 [ 99.   16.2]
 [ 99.    7.5]
 [ 66.    5. ]
 [ 99.    0.7]
 [ 66.    1.6]
 [ 66.    3.5]
 [ 66.    3.9]
 [ 99.    5.6]
 [ 66.    8.4]
 [ 66.    1.9]
 [ 66.    0.8]
 [ 99.    7.8]
 [ 66.    4.7]
 [ 66.    4.8]
 [ 66.    5.2]
 [100.    5.5]
 [ 66.    0.5]
 [100.    4.7]
 [ 99.    3.8]
 [ 66.    5.2]
 [ 99.    7.7]
 [ 66.    3.1]
 [ 66.    0.4]
 [ 99.    2.1]
 [ 66.    2. ]
 [ 99.    2.9]
 [ 66.    2.6]
 [ 67.    4.4]
 [ 99.    4.6]
 [ 66.    3.4]
 [ 66.    2.1]
 [ 66.    4.3]
 [ 99.    3.4]
 [ 65.    0.5]
 [ 99.   13.2]
 [135.    7.2]
 [ 66.    0.8]
 [ 66.   16.3]
 [ 66.    0.6]
 [ 66.   20.1]
 [ 66.    0.8]
 [ 66.    3.5]
 [ 67.    7.7]
 [ 67.    0.8]
 [ 99.   10.8]
 [ 99.    5.8]
 [ 66.   12.5]
 [ 99.    5.3]
 [ 66.    1. ]
 [ 66.    0.6]
 [ 66.   12.2]
 [ 66.    0.5]
 [ 67.    3.6]
 [ 99.    1.5]
 [ 66.    0.5]
 [ 99.    7.2]
 [ 99.    7.5]
 [ 66.    0.6]
 [ 66.    6.1]
 [166.    4.2]
 [ 66.    2.5]
 [ 66.    3.3]
 [ 66.    2.1]
 [ 66.    0.5]
 [ 65.    4.2]
 [ 66.    1.7]
 [ 66.    1.6]
 [ 67.    1.5]
 [ 99.    6. ]
 [ 66.    0.7]
 [ 99.   16.8]
 [ 66.    4.8]
 [ 66.    0.5]
 [ 66.    5.6]
 [100.    0.5]
 [133.    3.9]
 [ 66.    6.6]
 [133.    1.1]
 [ 98.    5.6]
 [ 66.    0.5]
 [ 66.    2.6]
 [ 66.    4.5]
 [ 66.    3.7]
 [ 66.    1.6]
 [ 66.    0.5]
 [ 66.    0.6]
 [ 66.    2.6]
 [133.   17.2]
 [ 66.    2.5]
 [ 66.    0.7]
 [ 66.    0.5]
 [ 66.    0.5]
 [ 99.   13. ]
 [ 66.    3. ]
 [ 66.    0.7]
 [ 66.    2.6]
 [ 99.    9.7]
 [ 66.    1.6]
 [ 99.   12.9]
 [ 98.    4.6]
 [ 66.    3.1]
 [ 66.    8.8]
 [ 66.    2.1]
 [ 66.    0.5]
 [ 66.    0.8]
 [ 99.   11.8]
 [ 66.    1. ]
 [ 99.    4.7]
 [ 66.   16.3]
 [ 99.   16.4]
 [ 66.    4.2]
 [ 66.    8.6]
 [ 66.    3.1]
 [ 66.    1.8]
 [ 66.    0.5]
 [ 66.    0.4]
 [ 66.    4.9]
 [ 66.   12.5]
 [ 66.    5.4]
 [ 66.   10.1]
 [ 66.    2.7]
 [ 65.   15.1]
 [ 66.    0.9]
 [ 99.   14.6]]"
"[[ 66.    1.8]
 [ 66.    5.2]
 [100.    3. ]
 ...
 [ 66.    0.5]
 [ 99.    2.7]
 [ 66.    2.1]]"
"[[ 99.    1.8]
 [ 66.    8. ]
 [166.   34. ]
 [ 66.    2.8]
 [ 66.    2.2]
 [ 66.   11.5]
 [133.    3. ]
 [133.   24.6]
 [ 66.    3.9]
 [ 66.    1.1]
 [ 66.    0.7]
 [100.    2.2]
 [ 66.   18.1]
 [ 66.    5.7]
 [ 66.    9.8]
 [ 66.    0.5]
 [ 99.   25.1]
 [ 66.    3.3]
 [ 99.   18.5]
 [ 66.    1.4]
 [ 66.    0.5]
 [ 66.    1.1]
 [ 66.    3.1]
 [ 66.    2.5]
 [ 66.    2.6]
 [ 99.    1. ]
 [ 66.    2.7]
 [100.   15. ]
 [ 66.    1.4]
 [ 66.    1.9]
 [ 66.    2.1]
 [ 66.    1.5]
 [ 66.    2.5]
 [ 99.    4.4]
 [100.   24. ]
 [ 66.    2. ]
 [133.   22.5]
 [ 66.    5.9]
 [ 66.    1. ]
 [ 99.   26.4]
 [100.   25.8]
 [ 66.    2.8]
 [100.   23.5]
 [ 66.    2.5]
 [ 99.    5.4]
 [100.    0.7]
 [ 99.    1.5]
 [ 66.    1.8]
 [ 67.    0.9]
 [ 99.   13. ]
 [105.   12.7]
 [ 66.    1.8]
 [ 66.    1.6]
 [ 66.    1.6]
 [ 98.    2.2]
 [ 66.    2.2]
 [ 66.    3. ]
 [ 66.    1.7]
 [ 66.    1.4]
 [ 99.    2.2]
 [ 99.   11.3]
 [ 66.    3.3]
 [ 66.    3.9]
 [100.   12.6]
 [ 99.   11.7]
 [ 66.    0.9]
 [100.   13.7]
 [ 66.    6.3]
 [ 99.    7.1]
 [ 66.    3.6]
 [ 66.    3.6]
 [ 99.    4.6]
 [ 66.    1.2]
 [ 65.    3.8]
 [ 66.    9.8]
 [ 66.    8.4]
 [ 66.    2.7]
 [ 66.    2.6]
 [ 66.    3.6]
 [ 65.    0.6]
 [ 99.    1. ]
 [100.    1. ]
 [ 99.    2.1]
 [ 66.    3.5]
 [ 99.    1. ]
 [ 66.    1.4]
 [ 66.    2.5]
 [ 66.    5.3]
 [ 66.    7.3]
 [ 66.    2.1]
 [ 99.    1.2]
 [ 66.    1.2]
 [ 66.   10.3]
 [ 99.   12.8]
 [ 66.    0.9]
 [ 66.    3.2]
 [ 66.    1.9]
 [ 66.    1.9]
 [ 66.    2.2]
 [ 99.    5.4]
 [ 99.    2. ]
 [ 66.    2.5]
 [ 67.    1.4]
 [ 66.    1.3]
 [ 66.    2.3]
 [ 99.    1.4]
 [ 99.    2.8]
 [199.    3.7]
 [ 99.    0.7]
 [ 66.    2.3]
 [ 65.    1.5]
 [ 99.    2.5]
 [ 66.    0.5]
 [ 99.    1. ]
 [ 99.    2.2]
 [ 66.    5. ]
 [ 66.    0.7]
 [ 99.    3.4]
 [ 66.    2.6]
 [ 67.    3.9]
 [ 66.    0.6]
 [ 66.   13.3]
 [ 66.    4.8]
 [ 99.    2.1]
 [ 66.    1.7]
 [ 63.    1.7]
 [ 66.    3.4]
 [ 66.    8.7]
 [ 66.    4.9]
 [ 66.    2.2]
 [ 66.    1.2]
 [ 66.    2.1]
 [ 66.    1.1]
 [ 66.    2.1]
 [ 66.    2.3]
 [ 66.    3.5]
 [133.    2.6]
 [ 66.    2.4]
 [ 66.    1.4]
 [ 99.    2.1]
 [ 66.    5. ]
 [ 66.    1.4]
 [ 67.    3.2]
 [ 66.    1.6]
 [ 66.    5.9]
 [ 99.    8.3]
 [ 66.    5.4]
 [ 99.    6.9]
 [101.    6.7]
 [ 66.    2.5]
 [ 99.    6.4]
 [100.    2.7]
 [ 99.    3.2]
 [133.    8.6]
 [ 66.    1.4]
 [ 66.    1.7]
 [ 66.    2.5]
 [ 99.    4.1]
 [ 66.    0.5]
 [ 99.    1.9]
 [ 66.    4.8]
 [ 66.    2. ]
 [ 66.    1.9]
 [ 66.    1.9]
 [ 99.    1.6]
 [ 64.    0.9]
 [133.    1.6]
 [ 66.    2.4]
 [ 99.    3.4]
 [ 66.    2.7]
 [ 66.    3.5]
 [ 66.    3. ]
 [ 66.    3.1]
 [ 66.    1.6]
 [ 66.    3.9]
 [ 66.    2.6]
 [ 99.    3.9]
 [ 67.    4.3]
 [ 66.    1.2]
 [ 62.    1.5]
 [ 66.    1.1]
 [ 66.    2.8]
 [100.    1.2]
 [ 66.    2.4]
 [ 99.    2.5]
 [ 99.    1.2]
 [100.    2.5]
 [ 67.    2.2]
 [ 66.    2.1]
 [ 66.    3.7]
 [ 67.    1.3]
 [ 99.    3.1]
 [ 60.    2.3]
 [ 66.    2. ]
 [ 66.    2.7]
 [ 66.    1.9]
 [ 66.    1.8]
 [ 99.    3.3]
 [ 99.    7.5]
 [ 97.    2.5]
 [ 66.    2.3]
 [ 66.    4.2]
 [100.    4.3]
 [ 66.    3.1]
 [ 66.    2.9]
 [ 66.    5.9]
 [ 66.    4.8]
 [ 66.    2.2]
 [ 99.    1.1]
 [ 66.    0.7]
 [ 66.    0.9]
 [ 61.    0.8]
 [ 99.    5.9]
 [ 66.    9.9]
 [ 66.    1.8]
 [ 66.    0.9]
 [ 66.    6.1]
 [100.    4.1]
 [ 66.    0.4]
 [ 66.   19.7]
 [ 66.    3.5]
 [ 99.   13.3]
 [ 66.    2.3]
 [ 66.    3.3]
 [ 66.    8.2]
 [ 66.    0.4]
 [ 66.    4.2]
 [132.   12.6]
 [ 99.    3.4]
 [ 66.    8.9]
 [ 66.    5. ]
 [ 99.   16.7]
 [ 66.    2.3]
 [ 66.    3.6]
 [ 66.    3.2]
 [ 66.    1.3]
 [ 70.    3.7]
 [ 66.    1.3]
 [ 66.    2.2]
 [ 66.    3.8]
 [ 99.    1.7]
 [ 66.    1.5]
 [ 66.   10. ]
 [ 67.    3.2]
 [100.   12.4]
 [ 99.    2.3]
 [ 66.    3.2]
 [ 66.   12.7]
 [ 66.    3.4]
 [ 99.    4.6]
 [ 66.    2.7]
 [ 60.    1.8]
 [ 66.    4. ]
 [ 66.    3.7]
 [ 99.    1. ]
 [ 71.    4. ]
 [ 99.    3.7]
 [ 66.    3.1]
 [ 66.    3.4]
 [ 66.    1.1]
 [ 99.    3.9]
 [ 99.    4.4]
 [ 66.    0.6]
 [ 66.    1.5]
 [ 66.    2.9]
 [ 66.    3.1]
 [100.    3.9]
 [ 66.    2.2]
 [ 66.    2.3]
 [ 66.    1.9]
 [ 66.    3.8]
 [ 99.   14.8]
 [ 66.   11.2]
 [ 66.   11.4]
 [ 66.    2.3]
 [100.    3.3]
 [ 66.    1.6]
 [ 66.    2.3]
 [ 99.    1.7]
 [132.    2.5]
 [ 66.    2.2]
 [ 99.    3.1]
 [ 66.    3.1]
 [ 66.    1.3]
 [ 99.    3.8]
 [ 66.    2.2]
 [ 66.    1.5]
 [ 99.    2.9]
 [ 66.    2.3]
 [ 66.    5.6]
 [ 66.    4.6]
 [ 66.    3.6]
 [ 66.    5.4]
 [ 66.    6.6]
 [ 99.    4.2]
 [ 99.    2.6]
 [ 66.    2.4]
 [ 66.    1. ]
 [ 66.    2.9]
 [ 66.    6.6]
 [ 99.    4. ]
 [ 66.    8.3]
 [ 99.    9.3]
 [ 66.    4.1]
 [ 66.    4. ]
 [ 66.    2.8]
 [ 99.    1.7]
 [ 66.    2.6]
 [ 66.    6.2]
 [100.    2.2]
 [ 66.    4. ]
 [ 66.    1.3]
 [ 66.    1.2]
 [133.    4.2]
 [ 66.    4.8]
 [ 66.    1.3]
 [ 66.    2.9]
 [102.    4.9]
 [ 67.    4.6]
 [ 66.    1. ]
 [ 66.    2.5]
 [ 66.    3.5]
 [ 66.    2.8]
 [ 69.    1.9]
 [ 99.    1.3]
 [ 66.    4.4]
 [ 65.    4. ]
 [ 66.    2.8]
 [ 66.    4.5]
 [ 66.    2.5]
 [ 66.    2.3]
 [ 99.    3.2]
 [100.    2.8]
 [ 99.    3.2]
 [ 66.   10.8]
 [ 99.    8.1]
 [ 66.    8.3]
 [ 66.    6.3]]"
"[[133.   36.2]
 [ 99.    9.8]
 [ 66.    0.5]
 ...
 [ 66.    2.9]
 [ 66.    5.9]
 [ 66.    2.1]]"
"[[ 66.    6.5]
 [ 66.    7.1]
 [ 99.   16.4]
 [ 66.    5.6]
 [133.   42.2]
 [ 66.    4.9]
 [ 66.    2.4]
 [ 67.    0.6]
 [ 66.    3. ]
 [ 66.    0.7]
 [ 66.    0.8]
 [ 66.    0.8]
 [ 67.    2.4]
 [133.   19.7]
 [ 66.    2.9]
 [ 66.    2.3]
 [ 66.    3.9]
 [ 65.    3.5]
 [ 66.    5.6]
 [ 99.    9.3]
 [ 66.    1.1]
 [ 66.    0.5]
 [ 99.    1.4]
 [ 66.    0.5]
 [100.    4. ]
 [ 99.    3.2]
 [ 66.    6.6]
 [ 99.    2.8]
 [ 66.    3.5]
 [100.    4.6]
 [ 99.    2.5]
 [ 66.    2.3]
 [ 99.    3.1]
 [102.    2.9]
 [ 66.    1.9]
 [ 66.   11.1]
 [ 66.   12.4]
 [ 66.    3. ]
 [100.    5.6]
 [ 99.    6.1]
 [ 99.   10.2]
 [ 66.    4.6]
 [ 67.    7. ]
 [ 66.    8.2]
 [ 99.   11.2]
 [ 66.    1.6]
 [ 66.    7. ]
 [100.    2.2]
 [ 99.    6.2]
 [ 66.    5.2]
 [ 66.    8.1]
 [ 99.   19.5]
 [ 99.   11.9]
 [ 99.    7. ]
 [ 99.   15.1]
 [ 99.    5.5]
 [100.    3.9]
 [ 99.    6.7]
 [ 66.    4.6]
 [ 99.    9.8]
 [ 66.    1.7]
 [ 60.    1. ]
 [166.    4.2]
 [ 66.    2. ]
 [ 66.    6.3]
 [100.    0.6]
 [ 99.    5.4]
 [ 66.    0.5]
 [ 66.    2.7]
 [ 65.    2.6]
 [ 66.    2.6]
 [ 66.    8.3]
 [ 99.    9. ]
 [ 99.    7.2]
 [100.    8.1]
 [ 66.    2.4]
 [ 99.    2.6]
 [ 99.   10.4]
 [ 99.    7.2]
 [ 66.    6.4]
 [ 66.   11.8]
 [ 66.    7.5]
 [ 66.    2.3]
 [ 99.   15.7]
 [ 98.   13. ]
 [ 66.    1.8]
 [ 66.    3.6]
 [ 66.    2.6]
 [ 66.    2.3]
 [ 99.    6.2]
 [100.   10.7]
 [ 99.    8.8]
 [ 66.    1.8]
 [ 67.    4.9]
 [ 66.    1. ]
 [ 66.    0.6]
 [ 66.    6.1]
 [ 68.    3.7]
 [ 99.    9.3]
 [ 99.    8.7]
 [100.    5.6]
 [100.    4.6]
 [100.    8. ]
 [ 99.    7.5]
 [ 66.    3.4]
 [ 67.    4.9]
 [ 66.    4.1]
 [ 99.   12.7]
 [105.   14.7]
 [ 99.    0.9]
 [ 96.   14. ]
 [ 66.    1.4]
 [ 99.   13.8]
 [100.   14.1]
 [ 99.    9.2]
 [ 66.    1.4]
 [ 66.    2.2]
 [ 66.    2.4]
 [ 66.    2.5]
 [ 66.    2.5]
 [ 66.    4.7]
 [ 66.   14.6]
 [ 66.    8.3]
 [ 66.    1.9]
 [ 66.    2.9]
 [ 99.   17. ]
 [ 66.    4.2]
 [ 66.    5.6]
 [ 66.    4.9]
 [133.    1.1]
 [ 99.    6.5]
 [ 66.    0.4]
 [ 66.    0.4]
 [ 66.    0.5]
 [ 66.    0.3]
 [ 99.    4.8]
 [ 66.    2. ]
 [ 66.    7.3]
 [ 66.    4.6]
 [ 66.    8.2]
 [ 99.   16.9]
 [ 66.    5.4]
 [ 63.    0.8]
 [ 66.    5.1]
 [100.    0.7]
 [ 99.    9.4]
 [ 66.    3.1]
 [ 66.    0.6]
 [ 66.    0.5]
 [ 99.    4.5]
 [ 66.    0.6]
 [ 66.   11.1]
 [ 99.    0.5]
 [ 66.    3.8]
 [ 66.    2.5]
 [100.    5.1]
 [100.    4.2]
 [ 66.    9.7]
 [ 66.    2.7]
 [ 66.    6.8]
 [ 66.    1.5]
 [ 66.    1.3]
 [ 66.    3.5]
 [ 66.    7.1]
 [ 66.    6.1]
 [ 66.    0.5]
 [ 66.   13. ]
 [ 67.    3.7]
 [ 66.    1.3]
 [ 66.   12.4]
 [ 66.    4.4]
 [ 66.    0.6]
 [ 99.    2. ]
 [ 66.    2.3]
 [ 66.    7.7]
 [100.    4.5]
 [ 66.    7.6]
 [166.    7.2]
 [ 66.   14.3]
 [ 99.   21.7]
 [ 66.   11.4]
 [ 99.    1.5]
 [ 66.   11.2]
 [ 99.    9.1]
 [ 66.    0.5]
 [ 99.   12.2]
 [ 66.    6. ]
 [ 66.    0.6]
 [ 99.   13.6]
 [ 99.    2.7]
 [ 99.    3.4]
 [ 99.   11. ]
 [ 61.    1.9]
 [ 99.    3.3]
 [ 66.    8.1]
 [ 67.    2.4]
 [ 66.    3.9]
 [100.    2.6]
 [ 66.    2. ]
 [ 99.    4. ]
 [ 65.    3.6]
 [ 66.    3.9]
 [ 66.    6.7]
 [ 66.    6.8]
 [ 66.    2.7]
 [ 66.    2.1]
 [ 66.    4.6]
 [ 99.    3.7]
 [ 66.    0.3]
 [ 66.   11.3]
 [ 66.    5.5]
 [ 66.    9.1]
 [ 66.    7.9]
 [ 66.   15.4]
 [ 66.    6.5]
 [ 66.    6.3]
 [ 66.    6.4]
 [ 66.    9. ]
 [ 66.    2.7]
 [ 66.    3.6]
 [ 99.    5.3]
 [ 66.    7.2]
 [ 66.   15.2]
 [ 66.    8.3]
 [ 66.    4.9]
 [ 99.    7.7]
 [ 66.    0.6]
 [ 66.    1.1]
 [ 66.   12. ]
 [ 66.    4.7]
 [100.    7.4]
 [ 66.    1.7]
 [ 66.    4.8]
 [ 66.    2.9]
 [ 66.    6.3]
 [133.    0.9]
 [ 66.    3.8]
 [100.    3.7]
 [133.    3.9]
 [ 66.    2.8]
 [ 66.    4.5]
 [ 66.    2.8]
 [ 66.    0.5]
 [ 66.    1.1]
 [132.    8.4]
 [ 99.    4.7]
 [ 66.    2.7]
 [ 66.    4.2]
 [ 66.    1.9]
 [ 99.    8.3]
 [ 66.    8.8]
 [ 99.   10.1]
 [ 66.    6.1]
 [ 66.    5.8]
 [ 66.   13.7]
 [ 66.   12. ]
 [ 99.   38.4]
 [ 66.    1.5]
 [133.    4.6]
 [ 66.    3.3]
 [ 66.    3.1]
 [ 66.    5.1]
 [ 66.    1.2]
 [ 66.    2.4]
 [ 66.    0.4]
 [ 66.    8.8]
 [ 99.   10.5]
 [100.   10.5]
 [ 66.    4.4]
 [ 66.   10.5]
 [ 66.    3.7]
 [ 66.    3.8]
 [ 99.    4.7]
 [ 66.    4. ]
 [ 98.    0.9]
 [ 66.    0.6]
 [ 66.    2.3]
 [100.    4.1]
 [ 66.    1. ]
 [ 66.    1.8]
 [ 66.    1. ]
 [ 66.    0.4]
 [ 66.    0.6]
 [ 66.    5. ]
 [ 99.   14.6]
 [ 66.    2.3]
 [ 66.    2.5]
 [ 65.   12. ]
 [ 66.   11.1]
 [ 66.    1.8]
 [ 99.    2.1]
 [ 65.    4.9]
 [ 99.    3.1]
 [ 66.    1.6]
 [ 99.    6.5]
 [ 99.   14. ]
 [ 99.    3.3]
 [ 99.    6. ]
 [ 67.    5. ]
 [ 66.    3.4]
 [ 99.   11. ]
 [ 66.    0.6]
 [ 66.    3.9]
 [ 66.    4.4]
 [ 99.    3.8]
 [ 66.    2.7]
 [ 66.    3.8]
 [ 66.    1.9]
 [ 66.    3. ]
 [ 66.    6.1]
 [100.    3.3]
 [ 99.    6.4]
 [ 99.    3.3]
 [ 67.    9.5]
 [100.    9.2]
 [101.    5.8]
 [ 66.   12. ]
 [ 66.    0.7]
 [ 99.    0.7]
 [ 66.    3.7]
 [166.   12.8]
 [ 66.    3. ]
 [ 66.    2.6]
 [ 66.   11.8]
 [133.    7.1]
 [ 66.    5.6]
 [ 66.   10.8]
 [ 66.    3.1]
 [ 99.   12.8]
 [ 99.    9.6]
 [ 66.    2.6]
 [100.    4.6]
 [ 99.    8.8]
 [ 66.    7.1]
 [ 99.    6.4]
 [ 66.    0.5]
 [ 66.    0.8]
 [ 66.    0.9]
 [ 66.   16.5]
 [ 99.    7.4]
 [ 66.    9.3]
 [ 66.    2.5]
 [ 67.    1.1]
 [ 66.    0.9]
 [100.    5. ]
 [ 66.    2.5]
 [ 66.    2.8]
 [ 99.    2.4]
 [ 99.    7.4]
 [ 99.   18.3]
 [ 66.   12.5]
 [ 99.    9. ]
 [ 66.    6.5]
 [ 99.    0.6]
 [ 99.    3.8]
 [ 99.    9.5]
 [ 99.    5.2]
 [ 66.    0.5]
 [ 99.    2.3]
 [ 99.    5.1]
 [ 66.    2.5]
 [ 66.    2.7]
 [ 99.    4. ]
 [ 66.    4.3]
 [ 66.    3.8]
 [133.    2.4]
 [ 66.    2.2]
 [ 66.    1.5]
 [133.    2.5]
 [ 66.    1.9]
 [ 99.    1.5]
 [ 66.    7.4]
 [ 66.    2. ]
 [ 66.    1.6]
 [ 66.    1.4]
 [ 66.    0.5]
 [ 99.    7.9]
 [ 99.    7.2]
 [ 66.    2.6]
 [ 65.    3.6]
 [ 99.    5.6]
 [ 66.    5.2]
 [ 66.    2.1]
 [ 65.    0.9]
 [ 66.    3.6]
 [ 66.    2.3]
 [ 66.    4.6]
 [ 66.    5.4]
 [101.    9.2]
 [ 67.    5.9]
 [ 66.    4.9]
 [ 99.    3.6]
 [ 66.    7.7]
 [ 66.    3.4]
 [ 66.    3.4]
 [ 66.    6.2]
 [ 99.   13.8]
 [ 66.    3.5]
 [ 66.   11.5]
 [100.   10.5]
 [166.   14.3]
 [100.    5.6]
 [ 66.    5.4]
 [ 99.    5.9]
 [ 66.    2.1]
 [ 66.    7.8]
 [ 66.    8. ]
 [ 66.    5.8]
 [100.    6.8]
 [ 66.    2.6]
 [ 66.    2.4]
 [ 99.    1.6]
 [ 66.    3.2]
 [ 66.    3.2]
 [ 99.    3.1]
 [ 66.    6.2]]"
"[[133.    2.7]
 [ 58.    1.1]
 [ 66.    6.1]
 [166.    5.3]
 [ 66.    4.4]
 [ 66.    0.6]
 [ 99.    8.4]
 [166.   12.3]
 [ 66.    1. ]
 [ 66.    3.7]
 [ 66.    0.8]
 [ 66.    3.3]
 [ 66.    1.3]
 [ 65.    1.1]
 [167.   13. ]
 [ 99.    7.6]
 [ 66.    0.8]
 [ 66.    2.3]
 [ 66.    9. ]
 [100.    2.9]
 [ 67.    1.1]
 [ 66.    1.9]
 [ 66.    3.6]
 [ 66.    6.4]
 [ 66.    7. ]
 [100.    5.2]
 [ 66.    1.1]
 [ 66.    0.4]
 [101.   17.4]
 [ 66.    1.1]
 [100.   24.1]
 [ 66.    2.8]
 [ 66.    0.7]
 [ 66.    9.1]
 [ 66.    2.2]
 [ 65.    6.3]
 [ 99.   19.8]
 [133.   16.8]
 [ 67.    3.1]
 [ 99.    5.8]
 [ 66.    4.4]
 [ 66.    3.6]
 [100.   15.6]
 [ 66.    0.8]
 [ 66.    2.4]
 [ 66.    0.7]
 [ 99.    0.9]
 [ 66.    0.8]
 [ 65.    0.4]
 [100.    3.5]
 [ 66.    4.4]
 [ 99.   11.5]
 [ 66.   11.9]
 [ 66.    0.5]
 [ 66.    1.8]
 [ 66.    0.5]
 [ 66.    1.2]
 [133.   11.9]
 [ 66.    8.8]
 [100.   10.9]
 [ 66.   10.7]
 [ 66.    9.6]
 [ 66.    3.8]
 [ 66.   10.2]
 [ 66.    9.5]
 [133.    4.6]
 [ 66.    0.8]
 [132.    3. ]
 [133.    5.2]
 [ 67.    0.5]
 [ 65.    3.6]
 [133.    4.4]
 [ 66.    0.9]
 [ 99.   10.4]
 [133.    2.8]
 [ 66.    4.5]
 [ 99.    1.7]
 [ 66.    1.8]
 [ 66.    1.4]
 [100.    3.4]
 [ 66.    1.3]
 [ 66.    1.7]
 [ 66.    0.6]
 [ 66.    4.2]
 [ 66.    1.2]
 [ 99.   62. ]
 [133.   64.5]
 [ 66.    5.5]
 [ 67.   10.6]
 [ 66.    6. ]
 [133.   16. ]
 [ 66.    6. ]
 [ 66.    5.2]
