0
"[[ 66.   22.4]
 [166.   30.5]
 [ 66.    7.2]
 [ 66.    5.8]
 [ 66.    1.4]
 [ 66.    3.2]
 [ 66.    2.1]
 [ 66.    2.3]
 [ 66.    1.6]
 [166.    4. ]
 [ 66.    5.3]
 [100.    3.3]
 [ 66.    2.5]
 [ 66.    4.4]
 [ 66.    1.8]
 [ 66.    2.6]
 [ 66.    2.6]
 [ 66.    0.9]
 [ 66.    4. ]
 [ 66.    4.7]
 [ 66.    0.6]
 [ 66.    1.7]
 [ 66.    2.7]
 [ 66.   14.4]
 [ 66.   15.5]
 [ 66.   12.2]
 [ 66.   12.4]
 [ 66.   12.3]
 [ 66.   12.7]
 [ 66.   10.9]
 [ 64.    2.8]
 [ 66.   14.2]
 [133.    6.4]
 [ 66.    7.6]
 [ 66.   12.8]
 [ 66.    0.7]
 [133.   33.1]
 [ 67.    0.9]
 [ 66.    1.5]
 [ 99.   11.2]]"
"[[133.   26.9]
 [ 99.   11.3]
 [ 66.    3.7]
 [ 66.    7.8]
 [ 66.    8. ]
 [ 66.    8.5]
 [ 66.    0.8]
 [133.   18.5]
 [ 66.    9.2]
 [ 66.    1.4]
 [ 66.    0.8]
 [ 66.    1.3]
 [ 66.    0.3]
 [ 66.    8. ]
 [ 66.    9.1]
 [ 66.    8.7]
 [ 66.    9.8]
 [ 66.    1.7]
 [ 66.    3.4]
 [ 66.    4.5]
 [ 66.    0.9]
 [ 66.    1.6]
 [ 66.   11.7]
 [ 66.   10.2]
 [ 66.    5.4]
 [ 99.    2.4]
 [ 66.    4.4]
 [ 66.    1.6]
 [ 66.   21.8]
 [ 66.    4.2]
 [ 66.    5.2]
 [ 66.    2.2]
 [ 99.    5.9]
 [ 66.    0.7]
 [166.    4.9]
 [133.   17.8]
 [ 66.   12.1]
 [ 66.    5.2]
 [ 66.    1.3]
 [133.    4. ]
 [ 65.    0.9]
 [ 66.    1.9]
 [ 66.    5.5]
 [ 66.    4.1]
 [ 99.    3.9]
 [ 66.    0.3]
 [ 99.   20.6]
 [ 66.    3.5]
 [ 66.    1.5]
 [ 66.   12. ]
 [ 66.    1. ]
 [ 66.    2. ]
 [ 66.    5.8]
 [ 66.    2.8]
 [ 66.    1.2]
 [ 66.    2.7]
 [ 66.    1.6]
 [ 66.    1.8]
 [ 66.    2.2]
 [ 66.    2.2]
 [ 66.    3.5]
 [ 66.    1.5]
 [ 65.    4. ]
 [ 66.    0.7]
 [ 68.    1.2]
 [ 66.    1.2]
 [ 66.    1.8]
 [ 66.    1.4]
 [ 66.    1.8]
 [ 66.    3. ]
 [ 66.    1.9]
 [ 66.    2.7]
 [ 99.    3.7]
 [ 66.    1.5]
 [ 66.    1.9]
 [ 66.   13.3]
 [ 99.    2.1]
 [ 66.    1.8]
 [ 99.    2.1]
 [ 66.    1.3]
 [ 66.    1.5]
 [133.   19.1]
 [100.   12. ]
 [ 99.    3.7]
 [ 66.    1.5]
 [ 66.    1.6]
 [ 66.    0.9]
 [ 66.    1. ]
 [ 66.   10.7]
 [ 66.    3.9]
 [ 66.    5.6]
 [ 66.    8.1]
 [ 66.    5.2]
 [ 66.    0.5]
 [ 66.    2. ]
 [ 66.    0.9]
 [ 66.    0.8]
 [100.   18.4]
 [ 66.   14. ]
 [ 99.   12.8]
 [ 99.   14. ]
 [ 66.    1.6]
 [ 66.   15.1]
 [ 66.   16.4]
 [ 99.    8.2]
 [ 67.    2.4]
 [ 66.    2. ]
 [ 66.   15.5]
 [ 66.   12.4]
 [ 66.   26.4]
 [ 66.   12.3]
 [133.   21.4]
 [ 66.   12.5]
 [ 99.   10.6]
 [ 66.    1.6]
 [ 66.    7.2]
 [ 66.    1. ]
 [ 99.    1.2]
 [ 66.    0.6]
 [ 66.    2.6]
 [100.    0.8]
 [ 65.    3.8]
 [ 66.    0.7]
 [ 66.    4.6]
 [ 66.    0.8]
 [ 66.    0.7]
 [ 66.    1.3]
 [ 99.    2.2]
 [ 64.    1.5]
 [ 66.    1.1]
 [ 66.    3.8]
 [ 66.    1. ]
 [ 66.    1.2]
 [ 66.    3.3]
 [ 66.    0.5]
 [ 66.    1.4]
 [ 66.    1.4]
 [ 66.    3. ]
 [ 99.    5.8]
 [ 66.    0.4]
 [ 66.    0.8]
 [ 66.    1.8]
 [ 99.    3.9]
 [ 66.    4.9]
 [ 66.    1.1]
 [ 66.    0.7]
 [ 66.    1.1]
 [ 67.    1.2]
 [ 99.    1.7]
 [ 99.    2.9]
 [ 66.   12.1]
 [100.    1. ]
 [ 66.    4. ]
 [ 66.   14.9]
 [ 66.    3.7]
 [ 99.   23.7]
 [ 66.    0.4]
 [100.   10.4]
 [ 66.    3. ]
 [ 66.   21.5]
 [ 66.    5.6]
 [ 66.    3.9]
 [ 66.    0.9]
 [ 66.    3. ]
 [ 66.   22.5]
 [ 66.   12.5]
 [ 66.    0.7]
 [ 99.   14.7]
 [ 66.    0.7]
 [ 66.    1.6]
 [133.   29.7]
 [ 99.    1.8]
 [ 66.   15. ]
 [133.   27.5]
 [ 66.   13.9]
 [ 66.    5.1]
 [ 66.    2.1]
 [ 66.    1.1]
 [ 66.    1.9]
 [ 66.    0.9]
 [ 66.    8. ]
 [ 66.    0.8]
 [ 66.    1.3]
 [ 99.    6.3]
 [ 65.    1.4]
 [ 66.    1. ]
 [ 66.    0.6]
 [ 66.    1. ]
 [ 66.    1. ]
 [ 66.    0.4]
 [ 66.    2.5]
 [ 66.    1.1]
 [ 66.    2.5]
 [ 66.    1.4]
 [ 66.    0.9]
 [ 66.    0.9]
 [ 66.    1.2]
 [ 66.    0.5]
 [ 66.    1.2]
 [ 66.    0.5]
 [ 66.    1.1]
 [ 66.    1.3]
 [ 99.    0.8]
 [ 66.    3.9]
 [ 66.    2.6]
 [ 66.    1.7]
 [ 66.    2.1]
 [ 66.    0.6]
 [ 99.    4.5]
 [ 66.    1.3]
 [ 66.    2.1]
 [ 66.    2.5]
 [ 67.    0.9]
 [ 99.    0.8]
 [ 66.    0.8]
 [ 66.    2.1]
 [ 99.    1.9]
 [ 99.    1.1]
 [ 66.    2.3]
 [ 66.    1. ]
 [ 67.    8.7]
 [ 66.    7.9]
 [100.    9. ]
 [ 66.    5.1]
 [ 66.    0.8]
 [ 66.    5.7]
 [ 65.    0.4]
 [ 66.    0.4]
 [ 66.    3.9]
 [ 66.    3.6]
 [ 67.    8.3]
 [ 66.    3.5]
 [ 66.    1.6]
 [ 99.   16. ]
 [ 99.   17.4]
 [ 66.    1.3]
 [133.   31.9]
 [ 66.    6.1]
 [ 66.    3.4]
 [ 66.   14.3]
 [ 66.   11.3]
 [ 66.    5. ]
 [ 66.   12.3]
 [ 66.   11.2]
 [ 66.    1.4]
 [ 66.   16.8]
 [ 66.    5. ]
 [ 66.    7.3]
 [ 66.    5.3]
 [ 66.    4.6]
 [ 66.    7.1]
 [ 65.    2.8]
 [ 66.    5.6]
 [133.   26.8]
 [ 65.   10.3]
 [ 66.    1.8]
 [ 66.    5.3]
 [ 66.    1.7]
 [ 66.    2.4]
 [ 66.    2.1]
 [ 66.    3.8]
 [ 66.    5.2]
 [ 66.    4.3]
 [ 66.    2.9]]"
"[[ 66.   12.2]
 [ 66.   11.5]
 [133.   24.9]
 [ 99.   15.1]
 [ 66.   11. ]
 [ 99.   13.8]
 [ 68.    2. ]
 [ 66.    4.3]
 [ 66.   11. ]
 [ 65.    7.8]
 [ 66.    0.9]
 [133.   25.9]
 [ 66.   11.6]
 [ 66.    0.8]
 [ 66.    1.7]
 [ 66.   12.8]
 [ 66.    3.5]
 [133.   17.5]
 [132.   19. ]
 [ 66.   10.3]
 [ 65.    5.9]
 [ 66.    4.1]
 [ 66.   12.5]
 [ 66.    1.4]
 [ 99.    4.5]
 [100.    4. ]
 [ 62.    1.3]
 [ 99.   20.8]
 [ 99.   21.1]
 [ 99.   11.9]
 [ 65.   13.4]
 [ 67.    2.5]
 [100.    4.4]
 [ 66.    5.1]
 [ 99.    2.4]
 [ 99.    1.8]
 [ 66.    0.9]
 [ 66.    2. ]
 [ 66.    1. ]
 [ 66.    6.5]
 [ 66.    3.6]
 [ 66.    2.4]
 [ 66.   13.7]
 [133.   25.6]
 [ 66.   10.7]
 [ 66.    0.7]
 [ 66.    1.4]
 [ 66.    3.9]
 [ 66.    0.5]
 [133.    4.4]
 [ 66.   17.8]
 [ 66.   12.8]
 [ 66.    8.6]
 [ 67.    3.1]
 [102.   15.7]
 [ 66.    2. ]
 [ 66.   11.1]
 [ 99.   21. ]
 [ 65.   11. ]
 [ 66.    6.5]
 [ 66.    3.4]
 [ 99.    5.7]
 [ 66.    5.8]
 [ 63.    2.4]
 [ 66.   13.2]
 [ 67.   11. ]
 [ 66.    4.7]
 [ 66.    3.6]
 [ 66.    3.1]
 [ 99.   13.8]
 [ 66.    2.5]
 [ 66.    2.2]
 [ 66.    4. ]
 [ 66.    8.7]
 [ 66.    3. ]
 [ 66.   17.3]
 [ 66.   12.4]
 [ 96.    8.8]
 [ 66.    3.8]
 [ 66.    5.5]
 [ 67.   18.7]
 [ 66.    3.8]
 [ 66.    3.1]
 [ 99.    6. ]
 [ 99.   17.6]
 [ 99.   13.9]
 [100.   22.6]
 [ 66.    2.5]
 [ 66.    6.7]
 [ 66.    5. ]
 [ 66.    2.4]
 [ 66.    4.6]
 [ 66.    5.5]
 [ 66.    4.8]
 [ 66.    6.1]
 [ 66.    4.2]
 [133.    4.4]
 [ 66.    1.6]
 [ 66.    2.2]
 [ 66.    2.9]
 [ 66.    1.8]
 [ 66.    3.7]
 [ 66.    4.1]
 [ 66.    3.5]
 [ 66.    6.5]
 [ 66.    2.6]
 [ 66.    3.5]
 [ 99.    9.8]
 [ 66.    6.1]
 [ 99.    4.8]
 [ 66.    2.9]
 [ 99.   13.4]
 [ 66.    1.7]
 [ 66.   21.8]
 [ 66.    3.4]
 [ 99.    2.5]
 [ 66.    0.6]
 [ 97.   13.8]
 [ 66.    9.6]
 [ 67.    3.9]
 [ 66.    2.6]
 [ 67.    6. ]
 [ 66.   14.8]
 [ 66.    3.1]
 [ 99.   20.9]
 [166.   29.2]
 [ 66.    3.5]
 [ 66.    9.9]
 [ 99.    5.9]
 [ 66.    6.8]
 [ 66.   12.6]
 [ 66.    2. ]
 [ 99.    3.2]
 [ 66.    4.8]
 [ 66.    9.7]
 [ 66.    1.9]
 [ 99.    2. ]
 [ 66.    2.8]
 [ 66.   21. ]
 [ 66.   14.4]
 [ 99.   14. ]
 [ 66.   25.7]
 [ 99.    3.6]
 [ 66.    2.8]
 [ 66.    0.8]
 [ 66.    5. ]
 [ 66.    5.7]
 [ 66.    5.4]
 [ 66.    9. ]
 [ 66.    3.2]
 [ 67.    3. ]
 [ 99.    1.4]
 [ 99.   18.3]
 [ 66.   17.4]
 [133.   26. ]
 [ 99.    4.5]
 [ 66.    1.5]
 [ 66.    3.8]
 [ 66.    4.6]
 [ 66.    6.9]
 [ 66.    8.2]
 [ 66.    4. ]
 [ 66.    7.4]
 [ 66.    2. ]
 [ 66.    5.7]
 [ 66.   10.3]
 [ 66.    5.1]
 [ 65.    1.8]
 [ 99.    5.1]
 [ 66.    3.3]
 [ 66.    1.1]
 [ 66.    1.5]
 [ 66.    5. ]
 [ 66.    4.5]
 [ 66.    2.1]
 [ 66.    3.8]
 [ 66.    5.8]
 [133.    5.3]
 [ 66.    1. ]
 [ 66.    4. ]
 [ 66.    5. ]
 [ 66.    2.9]
 [ 99.    0.6]
 [ 66.    6.9]
 [ 66.    0.5]
 [ 66.    5.7]
 [ 66.    3.5]
 [ 66.    1. ]
 [ 66.   12.7]
 [ 66.    5.4]
 [ 99.    5. ]
 [ 66.    5.6]
 [ 66.    2.1]
 [ 66.    9.1]
 [ 63.    3.9]
 [ 66.   11.2]
 [ 66.    1.4]
 [ 66.    1.7]
 [ 66.    2.3]
 [ 66.    9.1]
 [ 66.    8.6]
 [ 99.    7.9]
 [ 66.    1.4]
 [ 66.    5.3]
 [ 66.    8.9]
 [ 66.   10.5]
 [ 66.   23.1]
 [ 66.    9.4]
 [ 66.    1. ]
 [ 66.    2.4]
 [166.   26.7]
 [ 69.    0.7]
 [ 66.    8.3]
 [ 66.   17. ]
 [ 66.    2.2]
 [ 67.    4.3]
 [ 66.    4.3]
 [ 66.    6.2]
 [ 66.    8.2]
 [ 66.    4.8]
 [ 66.    4.2]
 [ 66.    1. ]
 [ 66.    7.8]
 [ 99.   11.9]
 [ 66.    4.8]
 [ 66.    1.5]
 [ 99.   16.8]
 [ 66.    4.5]
 [ 66.    2.3]
 [ 66.    3.2]
 [ 66.    7.2]
 [ 99.    2. ]
 [ 66.    2.5]
 [ 66.    4.5]
 [ 67.    0.6]
 [ 66.    3.2]
 [ 66.    1.9]
 [ 99.    5.3]
 [ 66.    2. ]
 [ 99.    5. ]
 [ 99.    2.1]
 [ 66.    5. ]
 [ 66.    4.6]
 [133.   21.2]
 [ 66.   21.6]
 [ 66.    9.9]
 [ 99.   19.3]
 [ 68.   10.2]
 [ 66.    5.8]
 [ 66.    2.9]
 [ 66.    5.4]
 [ 99.    4.4]
 [ 66.    5.6]
 [ 66.   10.7]
 [ 66.   19.5]
 [ 66.    8.7]
 [ 66.    1.5]
 [ 67.    2.4]
 [ 66.    3.7]
 [ 66.    4.5]
 [ 66.    3.4]
 [ 66.    2.2]
 [ 66.    4.4]
 [ 99.   13.3]
 [ 66.    2.2]
 [ 66.    0.9]
 [ 66.    2.5]
 [ 66.    1.4]
 [ 62.    8.8]
 [ 66.    4.7]
 [ 66.    9.6]
 [ 66.    1.7]
 [ 66.    2.1]
 [ 66.    3. ]]"
"[[6.6000e+01 4.5000e+00]
 [1.0000e+02 8.3000e+00]
 [6.6000e+01 3.7000e+00]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 3.7000e+00]
 [6.6000e+01 7.2000e+00]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 4.8000e+00]
 [6.6000e+01 7.5000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 4.5000e+00]
 [9.9000e+01 3.8000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 3.4000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 4.0000e+00]
 [6.6000e+01 6.2000e+00]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 6.5000e+00]
 [6.6000e+01 6.0000e-01]
 [9.9000e+01 3.4000e+00]
 [6.6000e+01 3.7000e+00]
 [6.6000e+01 1.1400e+01]
 [6.6000e+01 2.5600e+01]
 [6.6000e+01 1.0000e+01]
 [6.6000e+01 3.9000e+00]
 [7.0000e+01 2.2000e+00]
 [6.7000e+01 1.9700e+01]
 [6.6000e+01 1.6500e+01]
 [1.3000e+02 2.5200e+01]
 [6.6000e+01 8.8000e+00]
 [6.6000e+01 5.3000e+00]
 [9.9000e+01 7.0000e-01]
 [6.6000e+01 7.5000e+00]
 [6.6000e+01 1.1000e+01]
 [6.6000e+01 2.1000e+00]
 [6.6000e+01 4.0000e-01]
 [9.9000e+01 2.4700e+01]
 [6.6000e+01 1.1100e+01]
 [6.6000e+01 4.2000e+00]
 [1.6700e+02 3.3700e+01]
 [6.6000e+01 1.6100e+01]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 1.5000e+00]
 [6.5000e+01 2.9000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 2.5000e+00]
 [6.7000e+01 3.2000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 1.1000e+00]
 [9.9000e+01 1.7000e+00]
 [6.6000e+01 6.0000e-01]
 [9.9000e+01 9.5000e+00]
 [6.6000e+01 1.8000e+00]
 [9.9000e+01 1.9000e+00]
 [9.9000e+01 2.1000e+00]
 [6.6000e+01 1.3500e+01]
 [6.6000e+01 7.9000e+00]
 [1.0000e+02 1.3000e+00]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 1.1000e+00]
 [6.5000e+01 1.1000e+00]
 [6.6000e+01 5.7000e+00]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 5.2000e+00]
 [6.6000e+01 3.4000e+00]
 [1.3300e+02 2.1400e+01]
 [9.9000e+01 1.5100e+01]
 [6.7000e+01 9.0000e-01]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 7.0000e-01]
 [9.9000e+01 1.5400e+01]
 [6.6000e+01 1.4900e+01]
 [9.9000e+01 2.4900e+01]
 [6.6000e+01 2.4000e+00]
 [6.6000e+01 1.3200e+01]
 [6.6000e+01 2.6000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 1.2000e+00]
 [6.5000e+01 1.5000e+00]
 [6.6000e+01 2.1000e+00]
 [6.7000e+01 1.7000e+00]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 1.8900e+01]
 [6.6000e+01 1.5300e+01]
 [9.9000e+01 1.7400e+01]
 [6.6000e+01 8.3000e+00]
 [6.6000e+01 6.6000e+00]
 [1.0100e+02 2.0100e+01]
 [6.6000e+01 3.6000e+00]
 [6.6000e+01 1.1900e+01]
 [6.6000e+01 1.6500e+01]
 [6.6000e+01 1.1100e+01]
 [6.6000e+01 1.2800e+01]
 [6.6000e+01 1.2000e+00]
 [9.9000e+01 2.3800e+01]
 [6.6000e+01 1.2200e+01]
 [6.6000e+01 2.3100e+01]
 [9.9000e+01 1.2000e+01]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 2.7400e+01]
 [6.6000e+01 1.6500e+01]
 [6.6000e+01 8.6000e+00]
 [6.6000e+01 7.4000e+00]
 [6.6000e+01 5.4000e+00]
 [6.6000e+01 7.0000e-01]
 [9.9000e+01 2.6000e+00]
 [6.6000e+01 9.9000e+00]
 [6.6000e+01 2.4000e+00]
 [6.6000e+01 1.2000e+01]
 [6.6000e+01 4.0000e+00]
 [6.4000e+01 2.3000e+00]
 [6.6000e+01 6.7000e+00]
 [6.6000e+01 4.0000e+00]
 [6.6000e+01 1.9000e+00]
 [6.7000e+01 3.7000e+00]
 [6.6000e+01 4.5000e+00]
 [6.6000e+01 4.1000e+00]
 [9.9000e+01 4.4000e+00]
 [6.6000e+01 5.5000e+00]
 [6.6000e+01 4.5000e+00]
 [9.9000e+01 5.4000e+00]
 [6.6000e+01 4.6000e+00]
 [6.6000e+01 5.0000e+00]
 [6.6000e+01 4.0000e+00]
 [6.5000e+01 5.5000e+00]
 [9.9000e+01 4.0000e+00]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 6.0000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 9.3000e+00]
 [6.6000e+01 4.9000e+00]
 [6.6000e+01 2.3000e+00]
 [6.6000e+01 8.0000e+00]
 [6.6000e+01 6.4000e+00]
 [6.6000e+01 1.8000e+00]
 [1.3300e+02 3.2800e+01]
 [6.6000e+01 1.2300e+01]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 1.3000e+00]
 [6.5000e+01 2.0000e+00]
 [6.6000e+01 1.6000e+00]
 [6.7000e+01 9.2000e+00]
 [6.6000e+01 4.6000e+00]
 [6.6000e+01 2.3000e+00]
 [6.6000e+01 5.0000e-01]
 [6.7000e+01 6.0000e+00]
 [6.6000e+01 3.2000e+00]
 [6.6000e+01 6.2000e+00]
 [1.0000e+02 9.6000e+00]
 [6.6000e+01 9.6000e+00]
 [6.6000e+01 6.7000e+00]
 [6.6000e+01 3.7021e+03]
 [6.6000e+01 7.4600e+01]
 [6.6000e+01 1.3970e+02]
 [6.6000e+01 3.1000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 5.7000e+00]
 [6.6000e+01 2.1000e+00]
 [6.6000e+01 5.0000e+00]
 [6.6000e+01 5.1000e+00]
 [6.6000e+01 3.1000e+00]
 [6.6000e+01 4.9000e+00]
 [6.6000e+01 3.8000e+00]
 [6.6000e+01 2.9000e+00]
 [6.7000e+01 1.9000e+00]
 [6.6000e+01 3.0000e+00]
 [9.9000e+01 5.1000e+00]
 [6.6000e+01 6.3000e+00]
 [6.6000e+01 7.7000e+00]
 [9.9000e+01 1.0600e+01]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 1.6600e+01]
 [9.9000e+01 1.1200e+01]
 [6.6000e+01 2.8000e+00]
 [6.5000e+01 9.0000e-01]
 [1.3300e+02 2.3300e+01]
 [6.8000e+01 7.6000e+00]
 [6.6000e+01 1.9000e+00]
 [1.3300e+02 2.9900e+01]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 1.6900e+01]
 [6.6000e+01 9.0000e+00]
 [6.6000e+01 2.8000e+00]
 [6.6000e+01 1.2700e+01]
 [9.9000e+01 1.0800e+01]
 [6.6000e+01 3.0000e+00]
 [6.6000e+01 1.6800e+01]
 [6.6000e+01 1.7900e+01]
 [9.9000e+01 2.8800e+01]
 [6.6000e+01 6.3000e+00]
 [9.9000e+01 1.4800e+01]
 [6.6000e+01 1.4200e+01]
 [6.6000e+01 1.4800e+01]
 [6.6000e+01 6.8000e+00]
 [6.6000e+01 6.0000e+00]
 [6.5000e+01 3.3000e+00]
 [9.9000e+01 9.1000e+00]
 [6.6000e+01 5.0000e-01]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 7.4000e+00]
 [6.6000e+01 4.8000e+00]
 [6.6000e+01 6.8000e+00]
 [6.6000e+01 8.9000e+00]
 [6.6000e+01 6.2000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 8.0000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 7.0000e+00]
 [6.6000e+01 2.8000e+00]
 [6.6000e+01 5.4000e+00]
 [6.6000e+01 3.6000e+00]
 [6.6000e+01 3.7000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 2.6000e+00]
 [6.6000e+01 3.8000e+00]
 [6.6000e+01 2.6000e+00]
 [6.7000e+01 4.2000e+00]
 [6.6000e+01 2.9000e+00]
 [6.6000e+01 3.1000e+00]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 3.1000e+00]
 [6.6000e+01 2.9000e+00]
 [6.6000e+01 2.0410e+02]
 [9.9000e+01 5.4090e+02]
 [6.6000e+01 5.0000e+00]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 2.9000e+00]
 [6.6000e+01 4.9000e+00]
 [1.0200e+02 3.0265e+03]
 [9.9000e+01 9.3300e+01]
 [6.6000e+01 5.2100e+01]
 [6.7000e+01 6.3100e+01]
 [6.6000e+01 6.9000e+00]
 [6.6000e+01 3.6000e+00]
 [6.6000e+01 3.9000e+00]
 [6.6000e+01 1.3600e+01]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 1.7000e+00]
 [9.9000e+01 7.1000e+00]
 [6.6000e+01 9.7000e+00]
 [6.6000e+01 1.0500e+01]
 [6.6000e+01 4.5000e+00]
 [6.6000e+01 1.3000e+00]
 [9.9000e+01 7.5000e+00]
 [6.6000e+01 1.4000e+00]
 [1.0000e+02 1.8000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 1.1300e+01]
 [9.9000e+01 2.7600e+01]
 [6.6000e+01 1.2800e+01]
 [6.6000e+01 1.3900e+01]
 [6.8000e+01 1.3300e+01]
 [6.6000e+01 7.2000e+00]
 [9.9000e+01 2.6800e+01]
 [9.9000e+01 3.1000e+00]
 [6.6000e+01 1.1900e+01]
 [6.6000e+01 6.0000e-01]
 [9.9000e+01 2.1000e+01]
 [6.6000e+01 1.9500e+01]
 [6.6000e+01 1.1000e+01]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 1.2900e+01]
 [6.6000e+01 5.0000e+00]
 [6.6000e+01 5.7000e+00]
 [6.6000e+01 6.6000e+00]
 [6.6000e+01 2.6000e+00]
 [9.9000e+01 5.7000e+00]
 [6.4000e+01 1.0200e+01]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 9.0000e-01]
 [9.9000e+01 1.4500e+01]]"
"[[ 66.    1.6]
 [ 67.    1.4]
 [ 66.    0.8]
 [ 66.    1.3]
 [ 66.    0.6]
 [ 66.    0.8]
 [ 66.    1.3]
 [ 66.   13.1]
 [132.   28.4]
 [100.    1.2]
 [ 67.    3.4]
 [ 66.    1. ]
 [ 66.    0.8]
 [ 66.    8.7]
 [100.   15.7]
 [ 65.    1. ]
 [ 66.    2.7]
 [ 99.   15.4]
 [ 99.   17.6]
 [ 68.    1.9]
 [166.    4.6]
 [ 66.    2.4]
 [ 66.    2.6]
 [132.    5.4]
 [ 67.    6.8]
 [ 99.    9. ]
 [ 66.    3.1]
 [ 66.    3. ]
 [ 66.    1.9]
 [ 66.    1.7]
 [ 66.    4.5]
 [ 66.   19.2]
 [ 66.    4.2]
 [ 66.    1.9]
 [166.   10.1]
 [ 66.    0.7]
 [ 66.    1.7]
 [ 66.    6.2]
 [ 66.    1.1]
 [103.    2.4]
 [ 66.    3.3]
 [ 66.    3.2]
 [ 66.    0.8]
 [ 66.    0.8]
 [ 99.    1.2]
 [ 66.    1.7]
 [100.    2.2]
 [ 64.    1.6]
 [133.    2.1]
 [ 66.    0.5]
 [ 66.    1.6]
 [ 66.    0.7]
 [ 66.    4. ]
 [ 66.    0.6]
 [ 66.    2.3]
 [ 66.    5.7]
 [ 66.    3.1]
 [ 66.    0.5]
 [ 66.    0.8]
 [ 66.    0.9]
 [100.    1.2]
 [ 66.    1.2]
 [ 66.    0.9]
 [ 99.    0.9]
 [ 66.    0.7]
 [ 66.    1.5]
 [100.    4.9]
 [ 66.    3.8]
 [ 99.    1.3]
 [ 66.    0.5]
 [ 66.    1.6]
 [ 66.    2.2]
 [ 66.    0.9]
 [ 66.    1.6]
 [ 66.    2.2]
 [ 66.    3.1]
 [ 66.    3.5]
 [ 66.    2.3]
 [ 66.    0.5]
 [ 66.    4. ]
 [ 66.    2.6]
 [ 66.    2.7]
 [ 66.   14.6]
 [ 66.   11.1]
 [ 68.    6.1]
 [ 66.    1.7]
 [ 66.    4.3]
 [ 66.    1.3]
 [132.    8.4]
 [ 66.    2.1]
 [ 66.    0.5]
 [ 66.    0.5]
 [ 66.   15.6]
 [ 66.    2.7]
 [ 66.    1.1]
 [ 99.    1.2]
 [ 99.   18.7]
 [ 66.    4.4]
 [ 66.    5.5]
 [ 98.   18. ]
 [166.   34.8]
 [133.   21.2]
 [ 66.    3.7]
 [ 66.    0.9]
 [100.    0.8]
 [ 66.    0.9]
 [ 66.    0.7]
 [ 66.    0.7]
 [ 66.    5.2]
 [ 99.    1.9]
 [ 66.    0.6]
 [ 66.    4.9]
 [ 66.    3.1]
 [ 66.    2.8]
 [ 99.    6.9]
 [100.    7.2]
 [ 66.    2.1]
 [ 66.    2.5]
 [ 65.    2.8]
 [ 99.    3.3]
 [ 66.    2.1]
 [ 99.   12.4]
 [ 66.    7.1]
 [133.   21.7]
 [ 66.    7.2]
 [ 99.    1.4]
 [ 66.    2.1]
 [ 66.   15.3]
 [100.   28. ]
 [133.    8.8]
 [ 66.    1.2]
 [ 66.    1.4]
 [ 66.    3.2]
 [ 66.    6.9]
 [ 66.    4.3]
 [ 66.    0.7]
 [ 66.    0.5]
 [ 66.    0.6]
 [ 65.    0.3]
 [ 99.    8.1]
 [ 66.    0.4]
 [ 66.    4. ]
 [ 99.   18.2]
 [ 66.    0.9]
 [ 99.    0.9]
 [ 66.    1.7]
 [100.    1.4]
